inchi,smiles,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,prediction_0,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_7,prediction_8
"InChI=1/C5H7/c1-3-5-4-2/h1,3-4H,2,5H2",[CH]=CCC=C,352.874166,337.10488,101.8804,122.96776,141.87944,157.946,183.2592,202.21272,232.0028,352.4582637545176,337.207980334844,102.01036581033821,123.53371207532322,141.65552790140165,157.95888889403932,182.83605620689355,202.37172302211206,231.63063101907545
"InChI=1/C8H13/c1-4-7-8(5-2)6-3/h5-6,8H,1-4,7H2",[CH2]CCC(C=C)C=C,239.125694,449.27792,174.80752,215.0576,250.03584,279.32384,324.84576,358.61064,411.58008,240.21121028070246,449.49132639826286,174.6706734733346,215.152208179225,250.01619631050855,279.6859253532383,324.08309314727376,357.88514715763927,410.0142695138338
"InChI=1/C9H17/c1-8(2)6-5-7-9(3)4/h1,5-7H2,2-4H3",C=C(C)CCC[C](C)C,57.515538,513.83704,194.72336,242.42096,286.8132,325.22232,386.55976,432.45824,503.87912,57.62336850593036,510.6706962279497,194.74015277342147,242.1246723214991,286.39170892184234,325.42497187524134,386.32486268037655,432.673482581451,504.59324074718205
"InChI=1/C9H15/c1-4-7-8-9(5-2)6-3/h5-6,9H,1-4,7-8H2",[CH2]CCCC(C=C)C=C,218.985958,491.78736,198.99104,244.01088,283.92624,317.69112,370.53504,409.78096,471.1184,220.72378442243604,490.14125800919794,198.39261158486255,244.61601298918566,284.7801653648348,318.9905430016544,370.517311902787,409.59061417556194,469.68074874762704
"InChI=1/C7H13/c1-4-6-7(3)5-2/h5,7H,1-2,4,6H2,3H3/t7-/m0/s1",[CH2]CC[C@@H](C)C=C,133.099602,423.63,166.81608,204.01184,235.85208,262.7552,305.39016,337.60696,388.77728,135.42031719992386,423.7525784016167,164.96095466573257,201.87276146773524,234.70035068291654,263.0300652364212,305.90543688887817,338.8811396689018,389.9923836317902
"InChI=1/C6H9/c1-4-6(3)5-2/h4-5H,1,3H2,2H3",C=CC([CH2])=CC,197.796246,360.11688,116.27336,147.73704,174.64016,196.8572,230.87312,255.76792,294.46992,199.74567632943243,356.92683934610506,118.26144963115084,148.5825129162756,174.82382218213968,196.50702596244605,228.9836106891729,252.79960290009677,289.52839657809477
"InChI=1/C7H7/c1-3-5-7-6-4-2/h1,3,5-7H,2H2/b3-1?,7-5+",[CH]=C/C=C/C=C=C,550.893214,357.5228,132.38176,165.85376,191.8364,211.58488,239.49216,258.52936,286.56216,549.9287826251822,358.08942563610026,132.3342328825495,165.26159890167796,192.20701045877914,212.77542629049455,240.0043182596237,258.7799577187868,285.12535528717103
"InChI=1/C7H9/c1-3-5-7-6-4-2/h3-7H,1-2H2/b7-5+",C=C[CH]/C=C/C=C,232.585554,360.32608,134.76664,173.09208,204.8068,229.82712,266.1024,291.33192,328.444,242.53376542622985,360.4722444614948,134.14345788888065,172.0541212536905,203.90939172282395,229.35734244398515,264.92084965506365,290.2554979220157,326.9339291651257
"InChI=1/C4H7/c1-3-4-2/h3-4H,1H2,2H3",C=C[CH]C,132.76713,301.75008,80.3328,102.13144,121.41968,137.69544,163.09232,181.96216,211.58488,131.97686125834102,298.6520459044991,82.44637255712487,104.27958269436871,121.97281052833387,138.84823957335237,163.16452355937167,182.23479204379527,213.64588967902353
"InChI=1/C6H7/c1-3-5-6-4-2/h3H,1-2H3",CC#C[C]=CC,415.80173,375.43032,113.00984,134.47376,154.34776,171.79504,200.03704,221.29176,254.21984,416.742508102789,372.4072715826088,113.92195887601417,134.7760567783776,154.87629027911075,171.87231379521555,199.37115920967153,221.1121281132962,253.70509037779817
"InChI=1/C5H7/c1-3-5-4-2/h1,4H2,2H3",[CH2]C#CCC,284.54283,342.00016,100.29048,121.71256,140.5824,156.60712,182.08768,201.29224,231.62624,285.29671662496037,340.53737842043427,99.42537741279784,121.61394121455677,141.16278276091796,157.10668882861486,180.68648529070674,200.74498105242805,228.68830419968458
"InChI=1/C5H5/c1-3-5-4-2/h1,3,5H,2H2",[CH]=CC=C=C,496.663002,308.73736,93.9308,116.81728,134.59928,148.1136,167.10896,180.16304,200.12072,496.4516082336778,309.5871199977917,94.56455508892896,117.05705713348135,134.48671050386628,147.8560335042974,167.9009716081647,177.51810301914213,200.66580942822992
"InChI=1/C5H3/c1-3-5-4-2/h1H,2H2",C#CC#C[CH2],560.013758,300.66224,90.62544,104.43264,114.8508,123.13512,136.02184,145.6032,160.8748,561.4087419344507,300.10264872413944,90.47212937856301,105.49677893198836,114.91162127752625,124.37054257834484,135.66312191816223,146.5511123846336,161.2588977287934
"InChI=1/C8H13/c1-3-5-7-8-6-4-2/h3-7H,8H2,1-2H3/b5-3+,6-4+",C/C=C/[CH]C/C=C/C,152.885086,451.0352,167.5692,204.30472,239.40848,269.99352,318.8208,355.30528,411.9148,151.15442737622936,443.47062156284966,165.5719524287723,203.4730732374602,238.99246052543154,270.3160245208553,318.8624557756798,356.0227700580062,412.7123773036558
"InChI=1/C8H17/c1-3-5-7-8-6-4-2/h7H,3-6,8H2,1-2H3",CCC[CH]CCCC,-16.28957,492.79152,184.84912,231.29152,274.17752,311.12224,369.8656,413.88128,482.58256,-14.851884422651068,489.45331394276815,186.83518330720455,232.033997474353,274.01162964615946,311.26758711221925,368.80973690732924,413.12492311714396,480.8707647203647
"InChI=1/C8H15/c1-3-5-7-8-6-4-2/h4,6H,1,3,5,7-8H2,2H3/b6-4-",[CH2]CCCC/C=C\C,114.809194,472.08072,175.05856,218.1956,257.98544,292.0432,345.5984,385.26272,446.80936,115.03487553736082,470.5947151117596,175.36349806723595,217.72710337435285,257.2258428193146,291.71839628167317,344.3271181384147,384.28358496834096,446.12123631617465
"InChI=1/C8H11/c1-3-5-7-8-6-4-2/h1,4-5H,2,6-8H2",C#C[CH]CCCC=C,357.586346,454.1732,161.41872,197.86136,229.53424,255.89344,296.81296,327.06328,374.21696,357.16951388947336,449.4202078925268,161.9236600166094,198.33994231842786,229.8733411698689,256.53178421147106,296.67838442879736,327.26332492720496,374.2213322377985
"InChI=1/C8H13/c1-4-7-8(5-2)6-3/h4-5,8H,1-3,6-7H2/t8-/m1/s1",[CH2]C[C@@H](C=C)CC=C,237.732422,453.62928,178.82416,220.41312,255.14032,283.59152,327.69088,360.53528,412.37504,236.70477998571891,450.7626569091043,181.05817012954876,220.7829612522982,255.25206645214442,284.4181040396194,328.108085875715,361.3875024059451,413.7989944362567
"InChI=1/C9H17/c1-5-7-8-9(3,4)6-2/h5H,1-2,6-8H2,3-4H3",[CH2]CC(C)(C)CCC=C,82.895682,482.95912,207.108,258.9896,303.7584,341.03784,398.86072,441.70488,508.69072,82.36206101558403,482.2750574708225,207.84851362642817,259.21044206530314,303.83504325296207,341.23116369086927,398.72276150078056,441.75333007595725,508.60771554563496
"InChI=1/C8H15/c1-4-6-7-8(3)5-2/h1,3-7H2,2H3",[CH2]CCCC(=C)CC,106.734074,468.94272,174.97488,219.99472,260.0356,293.80048,346.56072,385.68112,446.72568,106.75497705618278,469.9126430185582,176.2258975441867,220.84271217629873,260.12518604190734,293.93753756428396,345.4660264182859,384.84733718943176,446.18892805075336
"InChI=1/C7H13/c1-4-6-7(3)5-2/h5H,1,4,6H2,2-3H3/b7-5+",[CH2]CC/C(C)=C/C,121.869746,430.57544,149.24328,185.81144,219.66,248.90616,295.47408,330.41048,385.01168,122.42258143592835,428.24287740280204,149.9795002336396,186.06889488209268,219.5825101949944,249.05113166992737,294.8898580292325,330.1465072943956,384.8118471743594
"InChI=1/C8H15/c1-4-7-8(5-2)6-3/h5,8H,1-2,4,6-7H2,3H3/t8-/m1/s1",[CH2]CC[C@H](C=C)CC,110.863682,455.34472,190.9996,235.64288,273.75912,305.39016,354.67768,391.53872,449.73816,112.49150455740062,457.6558167357158,190.6317703445522,233.33220703802118,271.5141264745639,304.2498186118364,353.69408127178997,391.5968541551416,450.08245231543117
"InChI=1/C5H5/c1-3-5-4-2/h1-3H,5H2",[CH]=CCC#C,522.16205,325.26416,92.84296,112.1312,127.69568,140.24768,159.49408,173.76152,196.27144,521.7476222461249,323.5440596555686,93.567802266113,112.91004311992961,128.31663757508082,140.4212934204404,159.81380299794523,173.874260803435,196.63099813487815
"InChI=1/C7H15/c1-3-5-7-6-4-2/h3H,4-7H2,1-2H3",C[CH]CCCCC,4.603286,449.78,164.18016,203.00768,239.82688,272.00184,323.59056,362.41808,423.08608,4.652172459163552,449.03054289030575,163.98015856141996,202.93877583724628,239.66710903839618,272.2892263487032,322.99899796413195,362.01256149371636,422.3300906645519
"InChI=1/C7H15/c1-4-5-6-7(2)3/h4-6H2,1-3H3",CCCC[C](C)C,-9.835698,444.92656,160.4564,198.57264,235.39184,267.85968,320.2852,359.824,421.62168,-10.163786892587297,443.64477333923554,159.96837821756654,198.71487195650974,235.71697795033867,268.76613837247714,320.75143801079673,360.43698903480504,422.31973227178065
"InChI=1/C7H15/c1-4-6-7(3)5-2/h7H,3-6H2,1-2H3/t7-/m0/s1",[CH2][C@@H](CC)CCC,12.803926,437.06064,174.682,213.34216,248.98984,279.78408,328.94608,366.1,424.676,12.913431751577178,435.9995500749095,172.8088802532581,212.85108275610057,248.73391577155468,279.65460431634153,327.8476504985007,365.10531150423606,423.1972800957375
"InChI=1/C8H15/c1-3-5-7-8-6-4-2/h3-5H,6-8H2,1-2H3/b5-3-",C[CH]CCC/C=C\C,101.504074,477.93832,168.28048,212.17064,252.79728,287.69184,342.54408,383.12888,445.84704,102.47459958191845,475.57106750203457,169.46375159307803,211.58664545382396,251.43768724051574,286.7586525222646,340.8931814568327,381.9577547404007,445.37992308805394
"InChI=1/C9H13/c1-4-7-8-9(5-2)6-3/h2,6,9H,1,3-4,7-8H2/t9-/m0/s1",C#C[C@@H](C=C)CCC[CH2],386.700658,479.36088,190.70672,233.76008,270.24456,300.32752,346.8536,381.28792,435.17784,389.9904050554983,478.4476688220477,192.6851692828939,234.79543341528807,270.7087274700915,300.8749592637151,345.7037867615875,380.1292155430528,433.18662796092065
"InChI=1/C6H11/c1-3-5-6-4-2/h3,5-6H,4H2,1-2H3/b5-3+",C/C=C/[CH]CC,80.45029,376.01608,124.09744,157.56944,187.98712,213.84424,254.30352,284.21912,330.57784,78.72504051424096,377.1891832944841,126.9175941305348,158.50435696831582,188.21413461512302,213.7665855548746,253.70979444283017,283.6978588357159,330.4463297685022
"InChI=1/C9H17/c1-6-7-8(2)9(3,4)5/h1-2,6-7H2,3-5H3",[CH2]CCC(=C)C(C)(C)C,75.28917,468.90088,205.35072,256.6884,301.4572,338.94584,397.2708,440.49152,508.10496,73.98892999531805,468.91727377971034,203.11375702350495,255.73279706218767,301.2474685560335,339.1376120123196,396.60583733747677,440.3147364976035,506.8643002532063
"InChI=1/C8H13/c1-4-6-8(3)7-5-2/h4-7H,1-3H3/b6-4-,7-5+",C/C=C\[C](C)/C=C/C,110.199918,420.15728,155.05904,196.60616,234.63872,267.19024,318.4024,356.14208,414.34152,111.28889873101531,419.8463206718393,156.81203366079438,198.0580912644652,235.55888034169527,268.231848006388,318.16318114349014,355.6759821685028,412.0927027542846
"InChI=1/C7H9/c1-3-5-7-6-4-2/h1,4-5H,2,6-7H2",C#C[CH]CCC=C,378.98965,410.6596,137.94648,168.36416,194.59784,216.43832,250.28688,275.3072,314.4276,377.36369649402775,409.39328512670863,137.9586703642026,168.6664513434564,194.97746706002104,217.18692267262367,250.23262607397263,275.5393584026487,314.5243392071179
"InChI=1/C7H11/c1-4-6-7(3)5-2/h4H,1-3,5-6H2",[CH2]CC(=C)CC=C,254.24463,416.7264,154.22224,185.93696,214.30448,238.488,276.81344,305.59936,351.0376,254.54822870880326,417.0314126427642,151.51979615495117,184.65769557141977,213.7634247264249,238.55325056952574,276.44720908809745,305.9039938893454,351.85991642478615
"InChI=1/C9H17/c1-3-5-7-9-8-6-4-2/h3H,1-2,4-9H2",[CH2]CCCCCCC=C,100.732074,517.26792,207.61008,254.178,297.44056,334.76184,393.88176,438.02296,506.8916,100.11288750187944,515.4648027507708,207.47467050720718,254.68600951830882,298.0754980810719,335.80417138722146,393.59650355737176,438.0155109894305,506.64570556939145
"InChI=1/C9H17/c1-5-7-9(6-2)8(3)4/h5,8-9H,1-2,6-7H2,3-4H3/t9-/m1/s1",[CH2]C[C@H](CC=C)C(C)C,89.719786,482.6244,224.4716,272.12736,312.5448,346.6444,401.20376,442.79272,509.02544,90.22313887697331,487.72049142262944,216.22107540796833,265.70533437700334,309.0055743907638,345.63121720355446,402.0394555746237,445.3426236622558,513.1458052877681
"InChI=1/C6H11/c1-3-5-6-4-2/h3H,1-2,4-6H2",[CH2]CCCC=C,162.385562,396.8524,130.9592,163.3852,192.2548,216.60568,254.72192,283.17312,327.8164,161.21209947792266,396.03944113244256,132.80301013711698,164.26628485222005,192.90794989579052,217.77516135132728,255.37241656681553,283.20011621784045,328.65470810971493
"InChI=1/C9H11/c1-3-5-7-9-8-6-4-2/h1,5,7-9H,2,4,6H2/b7-5+,9-8+",C#C/C=C/C=C/CC[CH2],471.61643,462.83408,175.76984,217.94456,253.71776,282.54552,325.22232,355.47264,401.41296,472.70059755378634,458.17176673438655,177.08402984990005,218.57795688082678,253.95090905043463,283.0594571405309,324.61617246329274,355.59818457999995,401.44240975034955
"InChI=1/C8H9/c1-4-7-8(5-2)6-3/h2H,6H2,1,3H3",C#C[C](C#CC)CC,463.624702,427.85584,147.98808,179.87016,207.48456,230.7476,267.23208,294.3444,336.3936,464.1212522101812,427.2148956325691,148.8139926030284,180.65436622804253,207.8584562629583,231.44396261024335,266.9400008002882,294.26615358743743,335.6892882187347
"InChI=1/C5H11/c1-4-5(2)3/h4H2,1-3H3",CC[C](C)C,32.581798,365.80712,108.70032,137.2352,164.47304,188.44736,227.14936,256.39552,302.21032,32.457426266909266,364.86151761249414,109.11674877403715,137.40246469745045,164.56224361389457,189.30278803309608,226.71864377987143,256.2397325351805,300.6597572463112
"InChI=1/C7H7/c1-4-7(5-2)6-3/h1-2H,6H2,3H3",C#C[C](C#C)CC,508.939566,382.4176,131.04288,158.11336,180.1212,198.07056,225.7268,246.18656,278.31968,510.0429924010822,380.40517822617306,131.60961994786666,158.52451222601778,180.1994101017049,198.4197239118173,225.18153570346956,246.0287834722028,277.73022342976645
"InChI=1/C6H9/c1-3-5-6-4-2/h1,4,6H2,2H3",[CH2]C#CCCC,261.84667,377.98256,122.08912,150.16376,174.76568,195.56016,228.27904,252.75544,291.16456,259.3396045596449,380.4075828367821,123.06053001809306,150.632403749559,174.83958223979982,195.7012552810487,227.92979998586668,252.41133126844534,290.51537756204607
"InChI=1/C8H17/c1-4-6-8(3)7-5-2/h4-7H2,1-3H3",CCC[C](C)CCC,-30.239026,481.95496,180.7488,226.94016,270.0772,307.39848,366.81128,411.41272,481.03448,-32.378528310050996,482.12277262216253,181.45460006720873,226.87405971387017,269.901402466457,307.2274905573292,365.6761782256991,410.6769229571382,479.8642621500368
"InChI=1/C11H21/c1-6-8-10(9-7-2)11(3,4)5/h6,10H,1-2,7-9H2,3-5H3/t10-/m1/s1",[CH2]CC[C@@H](CC=C)C(C)(C)C,44.695658,541.828,251.2492,314.46944,370.4932,417.73056,491.4108,545.8028,629.81752,42.41580321379743,536.1335822501386,253.80082238278328,317.5300125871327,373.42828800659186,420.36626874118883,491.66639281088334,545.6767923202071,627.4657498537434
